framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,6144,64,4,128,1,bfloat16,bfloat16,0,1.7628693580627441
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,6144,64,4,128,1,bfloat16,fp8,0,1.5645492871602376
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,6144,64,8,128,1,bfloat16,fp8,0,3.263333320617676
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,6144,64,64,128,1,bfloat16,fp8,0,1.7739040056864421
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,6144,64,8,128,1,bfloat16,bfloat16,0,1.6124693552652996
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,6144,64,64,128,1,bfloat16,bfloat16,0,1.6669813791910808
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,6144,64,4,128,1,bfloat16,bfloat16,0,0.8861227035522461
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,6144,64,8,128,1,bfloat16,fp8,0,1.7464000384012859
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,6144,64,8,128,1,bfloat16,bfloat16,0,0.7872426509857178
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,6144,64,4,128,1,bfloat16,fp8,0,0.8287253379821777
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,6144,64,64,128,1,bfloat16,bfloat16,0,0.8177973429361979
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,6144,64,64,128,1,bfloat16,fp8,0,0.9662613073984782
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,6144,64,4,128,1,bfloat16,fp8,0,0.4155306816101074
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,6144,64,64,128,1,bfloat16,bfloat16,0,0.497050682703654
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,6144,64,8,128,1,bfloat16,fp8,0,0.8481226762135824
