framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,2,128,1,bfloat16,fp8,16383,0.021114667256673176
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,2,128,1,bfloat16,bfloat16,32767,0.029631999631722767
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,2,128,1,bfloat16,fp8,32767,0.02882133424282074
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,2,128,1,bfloat16,bfloat16,65535,0.048672000567118325
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,2,128,1,bfloat16,fp8,65535,0.043893332282702126
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,1,0.006965333595871925
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,1,0.006730666384100914
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,3,0.006821333120266597
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,3,0.007050666958093643
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,7,0.006720000257094701
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,7,0.0068853336075941724
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,2,128,1,bfloat16,fp8,3,0.00702400008837382
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,15,0.006735999758044879
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,15,0.0069759997228781385
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,31,0.006650666395823161
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,31,0.006698666761318843
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,63,0.006714666883150737
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,127,0.006890666360656421
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,127,0.007002666592597961
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,255,0.0069333333522081375
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,255,0.008821333448092142
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,511,0.00874133345981439
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,511,0.010191999996701876
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,1023,0.008885333314538002
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,1023,0.009072000160813332
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,2047,0.008858666444818178
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,2047,0.012149333953857422
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,2,128,1,bfloat16,fp8,255,0.008778666456540426
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,4095,0.010826667149861654
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,8191,0.019199999670187633
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,8191,0.01313599944114685
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,16383,0.028880000114440918
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,16383,0.027461332579453785
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,32767,0.04342400034268697
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,32767,0.04760533571243286
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,65535,0.07264000177383423
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,1,0.007002666592597961
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,1,0.006789333497484525
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,3,0.006751999879876773
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,3,0.006917333230376244
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,7,0.006789333497484525
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,7,0.00701333334048589
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,15,0.007061333085099856
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,15,0.007045333584149678
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,31,0.006864000111818314
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,31,0.006709333509206772
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,63,0.007151999821265538
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,63,0.007034666836261749
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,127,0.00696000022192796
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,63,0.006709333509206772
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,127,0.007205333560705185
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,255,0.006688000013430913
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,2,128,1,bfloat16,bfloat16,31,0.006704000135262807
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,255,0.008752000207702318
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,511,0.010965333630641302
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,1023,0.008767999708652496
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,1023,0.010816000401973724
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,2047,0.009354666496316591
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,2047,0.013162666310866674
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,4095,0.012885333349307379
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,4095,0.017263999829689663
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,fp8,4095,0.015146666516860327
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,8191,0.02703999976317088
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,8191,0.027701333165168762
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,2,128,1,bfloat16,fp8,1023,0.009002666920423508
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,16383,0.043578664461771645
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,16383,0.04462933540344238
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,32767,0.07863466441631317
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,32767,0.08203200002511342
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,65535,0.15436800320943198
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,fp8,65535,0.1476693352063497
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,bfloat16,1,0.008842666943868002
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,fp8,1,0.008869333192706108
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,bfloat16,3,0.008922666932145754
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,fp8,3,0.0086666668454806
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,bfloat16,7,0.00878399983048439
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,bfloat16,15,0.00879466657837232
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,fp8,15,0.008709333216150602
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,bfloat16,31,0.008592000231146812
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,fp8,31,0.008746666833758354
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,bfloat16,63,0.008778666456540426
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,fp8,63,0.00877333308259646
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,8,128,1,bfloat16,bfloat16,511,0.008661333471536636
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,bfloat16,127,0.008565333361426989
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,fp8,127,0.008656000097592672
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,bfloat16,255,0.008810666700204214
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,fp8,255,0.00903466654320558
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,bfloat16,511,0.009056000038981438
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,bfloat16,1023,0.010901333143313726
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,fp8,1023,0.016997333616018295
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,16,4,128,1,bfloat16,bfloat16,65535,0.08411199847857158
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,fp8,2047,0.025248001019159954
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,bfloat16,1,0.009050666665037474
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,fp8,1,0.010159999753038088
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,bfloat16,4095,0.045552000403404236
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,fp8,4095,0.04500266909599304
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,bfloat16,3,0.00874133345981439
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,fp8,3,0.009648000200589498
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,bfloat16,7,0.008810666700204214
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,fp8,15,0.010048000141978264
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,bfloat16,31,0.008789333204428354
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,fp8,7,0.009402666861812273
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,bfloat16,15,0.00901333304742972
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,bfloat16,63,0.009050666665037474
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,fp8,63,0.009103999783595404
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,fp8,511,0.011066666493813196
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,bfloat16,127,0.008992000172535578
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,fp8,127,0.009770666559537252
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,bfloat16,255,0.008752000207702318
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,fp8,255,0.012896000097195307
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,bfloat16,511,0.01102399950226148
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,fp8,511,0.017162666966517765
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,bfloat16,2047,0.027450665831565857
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,bfloat16,1023,0.02703999976317088
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,fp8,1023,0.02552533398071925
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,1,128,1,bfloat16,fp8,7,0.008767999708652496
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,bfloat16,4095,0.08356799681981404
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,fp8,2047,0.04365866879622141
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,fp8,4095,0.07831466694672902
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,bfloat16,1,0.011194666226704916
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,fp8,1,0.013530666629473368
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,fp8,3,0.012730666746695837
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,fp8,7,0.01293333371480306
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,bfloat16,15,0.011205332974592844
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,bfloat16,7,0.010922666639089584
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,bfloat16,31,0.010837333897749582
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,fp8,31,0.012917333592971167
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,bfloat16,63,0.010741333166758219
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,fp8,63,0.012752000242471695
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,bfloat16,127,0.010992000500361124
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,fp8,127,0.012901333471139273
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,bfloat16,255,0.011120000233252844
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,fp8,255,0.01904533306757609
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,bfloat16,511,0.027077332139015198
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,fp8,511,0.02701866626739502
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,bfloat16,2047,0.04560000201066335
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,bfloat16,1023,0.04572799801826477
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,fp8,1023,0.04409599800904592
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,bfloat16,2047,0.08302933474381764
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,128,1,bfloat16,fp8,31,0.010869332899649939
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,fp8,2047,0.07840000092983246
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,bfloat16,3,0.011445333560307821
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,fp8,15,0.0129120002190272
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,fp8,1,0.01923199991385142
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,bfloat16,4095,0.15786133209864298
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,bfloat16,3,0.014965333044528961
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,fp8,3,0.019141333798567455
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,bfloat16,7,0.015669333438078564
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,fp8,7,0.019493332753578823
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,fp8,15,0.018853332847356796
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,bfloat16,31,0.01522133375207583
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,fp8,31,0.018885333091020584
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,bfloat16,1,0.015178666760524115
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,4,128,1,bfloat16,fp8,4095,0.14642666776974997
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,fp8,63,0.01947733387351036
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,fp8,127,0.01897066707412402
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,bfloat16,127,0.015279999623696009
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,bfloat16,255,0.026170666019121807
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,fp8,255,0.033573334415753685
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,bfloat16,1023,0.08074133098125458
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,fp8,1023,0.0743093341588974
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,fp8,511,0.04372799893220266
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,bfloat16,511,0.044394666949907936
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,bfloat16,2047,0.15409066279729208
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,bfloat16,15,0.015135999768972397
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,fp8,2047,0.13368533054987589
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,bfloat16,4095,0.30028265714645386
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,256,1,16,1,128,1,bfloat16,bfloat16,3,0.010677333921194077
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,256,1,16,1,128,1,bfloat16,fp8,3,0.010735999792814255
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,256,1,16,1,128,1,bfloat16,bfloat16,1,0.010501333822806677
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,256,1,16,1,128,1,bfloat16,fp8,1,0.010773333410422007
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,8,128,1,bfloat16,bfloat16,63,0.015674666812022526
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,256,1,16,1,128,1,bfloat16,fp8,7,0.010778666784365972
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,256,1,16,1,128,1,bfloat16,bfloat16,15,0.010186666622757912
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,256,1,16,1,128,1,bfloat16,fp8,15,0.010714666297038397
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,256,1,16,1,128,1,bfloat16,bfloat16,31,0.009797333429257074
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,256,1,16,1,128,1,bfloat16,bfloat16,63,0.010890666395425797
